Topic,Title,ID,Noushin,Chenlu,Khiem,Label
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407557,0.0,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407558,0.0,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407559,0.0,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407560,1.0,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407561,0.0,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407562,0.0,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407563,1.0,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407564,0.0,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407565,0.0,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407566,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407567,,0.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407568,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407569,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407570,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407571,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407572,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407573,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407574,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407575,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407576,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407577,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407578,,0.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407579,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407580,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407581,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407582,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407583,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407584,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407585,,0.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407586,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407587,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407588,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407589,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407590,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407591,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407592,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407593,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407594,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407595,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407596,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407597,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407598,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407599,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407600,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407601,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407602,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407603,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407604,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407605,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407606,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407607,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407608,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407609,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407610,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407611,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407612,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407613,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407614,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407615,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407616,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407617,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407618,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407619,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407620,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407621,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407622,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407623,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407624,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407625,,1.0,1,1
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407626,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407627,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407628,,0.0,0,0
Charlottesville Rally,Reminder that two years ago—following the white supremacist rally in Charlottesville—my colleagues and I called for a Senate hearing to examine the growing threat of white supremacist violence. Republican leaders have not held a single hearing.,https://twitter.com/VP/status/1161418907808407629,,1.0,1,1
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645888,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645889,,1.0,1,1
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645890,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645891,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645892,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645893,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645894,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645895,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645896,,1.0,1,1
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645897,,1.0,1,1
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645898,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645899,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645900,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645901,,1.0,1,1
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645902,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645903,,1.0,1,1
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645904,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645905,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645906,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645907,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645908,,0.0,0,0
Trump First Impeachment,"When historians write about Donald Trump's presidency, his impeachment will be the second most important item. His abject failure in dealing with the challenge of the coronavirus, his complicity in the scope of its death and destruction, will be the first.",https://twitter.com/BillKristol/status/1245195969844645909,,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648704,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648705,0.0,1.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648706,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648707,0.0,1.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648708,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648709,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648710,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648711,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648712,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648713,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648714,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648715,0.0,1.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648716,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648717,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648718,0.0,0.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648719,0.0,1.0,0,0
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648720,1.0,1.0,1,1
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648721,0.0,1.0,1,1
Biden Afghanistan,"Every foreign policy decision made by President Biden has been wrong.
 
From Afghanistan to Ukraine – he has failed and, in turn, made our enemies stronger.
 
Our adversaries have taken a measure of the man in the Oval and have determined he’s weak, feckless, and ineffective.",https://twitter.com/SenTedCruz/status/1629629018088648722,0.0,0.0,0,0
